Article Title,URL,Revision ID
"Wilkinsburg, Pennsylvania","https://en.wikipedia.org/wiki/Wilkinsburg,_Pennsylvania",1169539727
"Middletown Township, Delaware County, Pennsylvania","https://en.wikipedia.org/wiki/Middletown_Township,_Delaware_County,_Pennsylvania",1170666065
"Upper Gwynedd Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Upper_Gwynedd_Township,_Montgomery_County,_Pennsylvania",1175372565
"White Township, Indiana County, Pennsylvania","https://en.wikipedia.org/wiki/White_Township,_Indiana_County,_Pennsylvania",1167841341
"West Norriton Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/West_Norriton_Township,_Montgomery_County,_Pennsylvania",1175371281
"Penn Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Penn_Township,_York_County,_Pennsylvania",1169873763
"Patton Township, Centre County, Pennsylvania","https://en.wikipedia.org/wiki/Patton_Township,_Centre_County,_Pennsylvania",1175383911
"Upper Saucon Township, Lehigh County, Pennsylvania","https://en.wikipedia.org/wiki/Upper_Saucon_Township,_Lehigh_County,_Pennsylvania",1175372136
"West Lampeter Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/West_Lampeter_Township,_Lancaster_County,_Pennsylvania",1175371036
"Hanover, Pennsylvania","https://en.wikipedia.org/wiki/Hanover,_Pennsylvania",1178630410
"Newberry Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Newberry_Township,_York_County,_Pennsylvania",1175955339
"Lower Salford Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Salford_Township,_Montgomery_County,_Pennsylvania",1177807503
"Cumru Township, Berks County, Pennsylvania","https://en.wikipedia.org/wiki/Cumru_Township,_Berks_County,_Pennsylvania",1174275279
"Upper Southampton Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/Upper_Southampton_Township,_Bucks_County,_Pennsylvania",1175374239
"Hilltown Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/Hilltown_Township,_Bucks_County,_Pennsylvania",1178631418
"Antrim Township, Pennsylvania","https://en.wikipedia.org/wiki/Antrim_Township,_Pennsylvania",1173872459
"Forks Township, Northampton County, Pennsylvania","https://en.wikipedia.org/wiki/Forks_Township,_Northampton_County,_Pennsylvania",1171075681
"South Fayette Township, Pennsylvania","https://en.wikipedia.org/wiki/South_Fayette_Township,_Pennsylvania",1173877048
"South Middleton Township, Cumberland County, Pennsylvania","https://en.wikipedia.org/wiki/South_Middleton_Township,_Cumberland_County,_Pennsylvania",1175379166
"Greensburg, Pennsylvania","https://en.wikipedia.org/wiki/Greensburg,_Pennsylvania",1178660809
"Bloomsburg, Pennsylvania","https://en.wikipedia.org/wiki/Bloomsburg,_Pennsylvania",1180435167
"Guilford Township, Pennsylvania","https://en.wikipedia.org/wiki/Guilford_Township,_Pennsylvania",1173872542
"Warwick Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/Warwick_Township,_Bucks_County,_Pennsylvania",1172276818
"Silver Spring Township, Cumberland County, Pennsylvania","https://en.wikipedia.org/wiki/Silver_Spring_Township,_Cumberland_County,_Pennsylvania",1175379879
"Derry Township, Westmoreland County, Pennsylvania","https://en.wikipedia.org/wiki/Derry_Township,_Westmoreland_County,_Pennsylvania",1180479090
"Washington Township, Franklin County, Pennsylvania","https://en.wikipedia.org/wiki/Washington_Township,_Franklin_County,_Pennsylvania",1173872556
"Pottsville, Pennsylvania","https://en.wikipedia.org/wiki/Pottsville,_Pennsylvania",1176971334
"Dunmore, Pennsylvania","https://en.wikipedia.org/wiki/Dunmore,_Pennsylvania",1160344424
"North Fayette Township, Pennsylvania","https://en.wikipedia.org/wiki/North_Fayette_Township,_Pennsylvania",1172847751
"Caln Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Caln_Township,_Chester_County,_Pennsylvania",1177314007
"East Norriton Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/East_Norriton_Township,_Montgomery_County,_Pennsylvania",1177815831
"Indiana, Pennsylvania","https://en.wikipedia.org/wiki/Indiana,_Pennsylvania",1173248274
"Whitehall, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/Whitehall,_Allegheny_County,_Pennsylvania",1170814610
"Franklin Park, Pennsylvania","https://en.wikipedia.org/wiki/Franklin_Park,_Pennsylvania",1169676352
"Skippack Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Skippack_Township,_Montgomery_County,_Pennsylvania",1175379867
"Sharon, Pennsylvania","https://en.wikipedia.org/wiki/Sharon,_Pennsylvania",1169341699
"Nether Providence Township, Delaware County, Pennsylvania","https://en.wikipedia.org/wiki/Nether_Providence_Township,_Delaware_County,_Pennsylvania",1175955736
"North Strabane Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/North_Strabane_Township,_Washington_County,_Pennsylvania",1175953896
"Salisbury Township, Lehigh County, Pennsylvania","https://en.wikipedia.org/wiki/Salisbury_Township,_Lehigh_County,_Pennsylvania",1171077172
"Butler, Pennsylvania","https://en.wikipedia.org/wiki/Butler,_Pennsylvania",1178854169
"Washington, Pennsylvania","https://en.wikipedia.org/wiki/Washington,_Pennsylvania",1173515701
"Robinson Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/Robinson_Township,_Allegheny_County,_Pennsylvania",1167507269
"Ephrata, Pennsylvania","https://en.wikipedia.org/wiki/Ephrata,_Pennsylvania",1170819638
"South Park Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/South_Park_Township,_Allegheny_County,_Pennsylvania",1175379067
"Elizabeth Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/Elizabeth_Township,_Allegheny_County,_Pennsylvania",1168560353
"Meadville, Pennsylvania","https://en.wikipedia.org/wiki/Meadville,_Pennsylvania",1177759753
"Franconia Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Franconia_Township,_Montgomery_County,_Pennsylvania",1178185070
"Coatesville, Pennsylvania","https://en.wikipedia.org/wiki/Coatesville,_Pennsylvania",1175752110
"Kingston, Pennsylvania","https://en.wikipedia.org/wiki/Kingston,_Pennsylvania",1171933662
"Richland Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/Richland_Township,_Bucks_County,_Pennsylvania",1172276674
"Lower Moreland Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Moreland_Township,_Montgomery_County,_Pennsylvania",1177807762
"New Kensington, Pennsylvania","https://en.wikipedia.org/wiki/New_Kensington,_Pennsylvania",1177053344
"St. Marys, Pennsylvania","https://en.wikipedia.org/wiki/St._Marys,_Pennsylvania",1179014458
"Spring Garden Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Spring_Garden_Township,_York_County,_Pennsylvania",1175378749
"Amity Township, Berks County, Pennsylvania","https://en.wikipedia.org/wiki/Amity_Township,_Berks_County,_Pennsylvania",1174274417
"Richland Township, Cambria County, Pennsylvania","https://en.wikipedia.org/wiki/Richland_Township,_Cambria_County,_Pennsylvania",1157456803
"North Union Township, Fayette County, Pennsylvania","https://en.wikipedia.org/wiki/North_Union_Township,_Fayette_County,_Pennsylvania",1177756359
"Plumstead Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/Plumstead_Township,_Bucks_County,_Pennsylvania",1175382850
"Hopewell Township, Beaver County, Pennsylvania","https://en.wikipedia.org/wiki/Hopewell_Township,_Beaver_County,_Pennsylvania",1176457839
"West Bradford Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/West_Bradford_Township,_Chester_County,_Pennsylvania",1175372798
"Adams Township, Butler County, Pennsylvania","https://en.wikipedia.org/wiki/Adams_Township,_Butler_County,_Pennsylvania",1177047089
"Logan Township, Blair County, Pennsylvania","https://en.wikipedia.org/wiki/Logan_Township,_Blair_County,_Pennsylvania",1167320896
"Newtown Township, Delaware County, Pennsylvania","https://en.wikipedia.org/wiki/Newtown_Township,_Delaware_County,_Pennsylvania",1160328001
"Lower Pottsgrove Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Pottsgrove_Township,_Montgomery_County,_Pennsylvania",1177807616
"Somerset Township, Somerset County, Pennsylvania","https://en.wikipedia.org/wiki/Somerset_Township,_Somerset_County,_Pennsylvania",1158103397
"New Garden Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/New_Garden_Township,_Chester_County,_Pennsylvania",1175955565
"Pine Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/Pine_Township,_Allegheny_County,_Pennsylvania",1169784160
"West Deer Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/West_Deer_Township,_Allegheny_County,_Pennsylvania",1175373200
"Dingman Township, Pike County, Pennsylvania","https://en.wikipedia.org/wiki/Dingman_Township,_Pike_County,_Pennsylvania",1178959291
"Center Township, Beaver County, Pennsylvania","https://en.wikipedia.org/wiki/Center_Township,_Beaver_County,_Pennsylvania",1177695745
"New Hanover Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/New_Hanover_Township,_Montgomery_County,_Pennsylvania",1175955557
"Lower Burrell, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Burrell,_Pennsylvania",1171907008
"North Lebanon Township, Lebanon County, Pennsylvania","https://en.wikipedia.org/wiki/North_Lebanon_Township,_Lebanon_County,_Pennsylvania",1175954282
"Cecil Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/Cecil_Township,_Washington_County,_Pennsylvania",1157354299
"Elizabethtown, Pennsylvania","https://en.wikipedia.org/wiki/Elizabethtown,_Pennsylvania",1177040546
"Lower Gwynedd Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Gwynedd_Township,_Montgomery_County,_Pennsylvania",1177808051
"Yeadon, Pennsylvania","https://en.wikipedia.org/wiki/Yeadon,_Pennsylvania",1176400403
"Upper Uwchlan Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Upper_Uwchlan_Township,_Chester_County,_Pennsylvania",1175373994
"Richland Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/Richland_Township,_Allegheny_County,_Pennsylvania",1170205217
"Munhall, Pennsylvania","https://en.wikipedia.org/wiki/Munhall,_Pennsylvania",1180430942
"Emmaus, Pennsylvania","https://en.wikipedia.org/wiki/Emmaus,_Pennsylvania",1177866264
"Rostraver Township, Westmoreland County, Pennsylvania","https://en.wikipedia.org/wiki/Rostraver_Township,_Westmoreland_County,_Pennsylvania",1175381202
"North Middleton Township, Cumberland County, Pennsylvania","https://en.wikipedia.org/wiki/North_Middleton_Township,_Cumberland_County,_Pennsylvania",1175954143
"Salisbury Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Salisbury_Township,_Lancaster_County,_Pennsylvania",1167667070
"Loyalsock Township, Lycoming County, Pennsylvania","https://en.wikipedia.org/wiki/Loyalsock_Township,_Lycoming_County,_Pennsylvania",1177807220
"Hanover Township, Northampton County, Pennsylvania","https://en.wikipedia.org/wiki/Hanover_Township,_Northampton_County,_Pennsylvania",1173528968
"Hanover Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Hanover_Township,_Luzerne_County,_Pennsylvania",1173516039
"New Britain Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/New_Britain_Township,_Bucks_County,_Pennsylvania",1175955714
"Jefferson Hills, Pennsylvania","https://en.wikipedia.org/wiki/Jefferson_Hills,_Pennsylvania",1173797750
"Pocono Township, Monroe County, Pennsylvania","https://en.wikipedia.org/wiki/Pocono_Township,_Monroe_County,_Pennsylvania",1175382734
"Hamilton Township, Franklin County, Pennsylvania","https://en.wikipedia.org/wiki/Hamilton_Township,_Franklin_County,_Pennsylvania",1173871976
"Westtown Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Westtown_Township,_Chester_County,_Pennsylvania",1175370443
"Rapho Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Rapho_Township,_Lancaster_County,_Pennsylvania",1175382295
"Lower Saucon Township, Northampton County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Saucon_Township,_Northampton_County,_Pennsylvania",1177807498
"Mount Pleasant Township, Westmoreland County, Pennsylvania","https://en.wikipedia.org/wiki/Mount_Pleasant_Township,_Westmoreland_County,_Pennsylvania",1167392591
"South Union Township, Fayette County, Pennsylvania","https://en.wikipedia.org/wiki/South_Union_Township,_Fayette_County,_Pennsylvania",1175378903
"Darby, Pennsylvania","https://en.wikipedia.org/wiki/Darby,_Pennsylvania",1166337142
"East Whiteland Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/East_Whiteland_Township,_Chester_County,_Pennsylvania",1177815876
"Waynesboro, Pennsylvania","https://en.wikipedia.org/wiki/Waynesboro,_Pennsylvania",1175750019
"Sandy Township, Clearfield County, Pennsylvania","https://en.wikipedia.org/wiki/Sandy_Township,_Clearfield_County,_Pennsylvania",1175380416
"Lansdowne, Pennsylvania","https://en.wikipedia.org/wiki/Lansdowne,_Pennsylvania",1173727413
"Willistown Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Willistown_Township,_Chester_County,_Pennsylvania",1175370213
"Lehman Township, Pike County, Pennsylvania","https://en.wikipedia.org/wiki/Lehman_Township,_Pike_County,_Pennsylvania",1178959673
"Easttown Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Easttown_Township,_Chester_County,_Pennsylvania",1169727208
"Lehigh Township, Northampton County, Pennsylvania","https://en.wikipedia.org/wiki/Lehigh_Township,_Northampton_County,_Pennsylvania",1179385142
"Wyomissing, Pennsylvania","https://en.wikipedia.org/wiki/Wyomissing,_Pennsylvania",1177925356
"Harrison Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/Harrison_Township,_Allegheny_County,_Pennsylvania",1177789379
"Nanticoke, Pennsylvania","https://en.wikipedia.org/wiki/Nanticoke,_Pennsylvania",1169795679
"Coal Township, Northumberland County, Pennsylvania","https://en.wikipedia.org/wiki/Coal_Township,_Northumberland_County,_Pennsylvania",1166755548
"Columbia, Pennsylvania","https://en.wikipedia.org/wiki/Columbia,_Pennsylvania",1178030455
"East Cocalico Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/East_Cocalico_Township,_Lancaster_County,_Pennsylvania",1177815640
"Oil City, Pennsylvania","https://en.wikipedia.org/wiki/Oil_City,_Pennsylvania",1179581448
"Berwick, Pennsylvania","https://en.wikipedia.org/wiki/Berwick,_Pennsylvania",1173790685
"Douglass Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Douglass_Township,_Montgomery_County,_Pennsylvania",1177815141
"Upper Providence Township, Delaware County, Pennsylvania","https://en.wikipedia.org/wiki/Upper_Providence_Township,_Delaware_County,_Pennsylvania",1166039324
"Uniontown, Pennsylvania","https://en.wikipedia.org/wiki/Uniontown,_Pennsylvania",1177822514
"Mount Joy Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Mount_Joy_Township,_Lancaster_County,_Pennsylvania",1167392380
"North Versailles Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/North_Versailles_Township,_Allegheny_County,_Pennsylvania",1175954010
"Fairview Township, Erie County, Pennsylvania","https://en.wikipedia.org/wiki/Fairview_Township,_Erie_County,_Pennsylvania",1160897132
"Worcester Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Worcester_Township,_Montgomery_County,_Pennsylvania",1175369210
"East Bradford Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/East_Bradford_Township,_Chester_County,_Pennsylvania",1180001519
"Ephrata Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Ephrata_Township,_Lancaster_County,_Pennsylvania",1166996036
"Plains Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Plains_Township,_Luzerne_County,_Pennsylvania",1175383283
"Northampton, Pennsylvania","https://en.wikipedia.org/wiki/Northampton,_Pennsylvania",1179485297
"Milford Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/Milford_Township,_Bucks_County,_Pennsylvania",1179525893
"East Stroudsburg, Pennsylvania","https://en.wikipedia.org/wiki/East_Stroudsburg,_Pennsylvania",1174533505
"Sunbury, Pennsylvania","https://en.wikipedia.org/wiki/Sunbury,_Pennsylvania",1177509662
"Lock Haven, Pennsylvania","https://en.wikipedia.org/wiki/Lock_Haven,_Pennsylvania",1178878170
"Penn Forest Township, Carbon County, Pennsylvania","https://en.wikipedia.org/wiki/Penn_Forest_Township,_Carbon_County,_Pennsylvania",1175383741
"Bristol, Pennsylvania","https://en.wikipedia.org/wiki/Bristol,_Pennsylvania",1170232393
"Brentwood, Pennsylvania","https://en.wikipedia.org/wiki/Brentwood,_Pennsylvania",1175838768
"Hazle Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Hazle_Township,_Luzerne_County,_Pennsylvania",1167135069
"South Lebanon Township, Lebanon County, Pennsylvania","https://en.wikipedia.org/wiki/South_Lebanon_Township,_Lebanon_County,_Pennsylvania",1175379274
"West Hanover Township, Dauphin County, Pennsylvania","https://en.wikipedia.org/wiki/West_Hanover_Township,_Dauphin_County,_Pennsylvania",1175371162
"Jeannette, Pennsylvania","https://en.wikipedia.org/wiki/Jeannette,_Pennsylvania",1173328818
"Warren, Pennsylvania","https://en.wikipedia.org/wiki/Warren,_Pennsylvania",1165906624
"College Township, Centre County, Pennsylvania","https://en.wikipedia.org/wiki/College_Township,_Centre_County,_Pennsylvania",1168902633
"South Strabane Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/South_Strabane_Township,_Washington_County,_Pennsylvania",1175378922
"Neshannock Township, Lawrence County, Pennsylvania","https://en.wikipedia.org/wiki/Neshannock_Township,_Lawrence_County,_Pennsylvania",1175955742
"Lititz, Pennsylvania","https://en.wikipedia.org/wiki/Lititz,_Pennsylvania",1178680709
"Butler Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Butler_Township,_Luzerne_County,_Pennsylvania",1176246610
"Aliquippa, Pennsylvania","https://en.wikipedia.org/wiki/Aliquippa,_Pennsylvania",1179854212
"Darby Township, Delaware County, Pennsylvania","https://en.wikipedia.org/wiki/Darby_Township,_Delaware_County,_Pennsylvania",1168141039
"Maidencreek Township, Berks County, Pennsylvania","https://en.wikipedia.org/wiki/Maidencreek_Township,_Berks_County,_Pennsylvania",1174292082
"Moore Township, Northampton County, Pennsylvania","https://en.wikipedia.org/wiki/Moore_Township,_Northampton_County,_Pennsylvania",1179526443
"Perkiomen Township, Montgomery County, Pennsylvania","https://en.wikipedia.org/wiki/Perkiomen_Township,_Montgomery_County,_Pennsylvania",1175381641
"South Abington Township, Lackawanna County, Pennsylvania","https://en.wikipedia.org/wiki/South_Abington_Township,_Lackawanna_County,_Pennsylvania",1175379576
"Economy, Pennsylvania","https://en.wikipedia.org/wiki/Economy,_Pennsylvania",1178586079
"West Caln Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/West_Caln_Township,_Chester_County,_Pennsylvania",1175371463
"Dallas Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Dallas_Township,_Luzerne_County,_Pennsylvania",1166848897
"Bethel Township, Delaware County, Pennsylvania","https://en.wikipedia.org/wiki/Bethel_Township,_Delaware_County,_Pennsylvania",1179046743
"Penn Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Penn_Township,_Lancaster_County,_Pennsylvania",1154327393
"Hamilton Township, Monroe County, Pennsylvania","https://en.wikipedia.org/wiki/Hamilton_Township,_Monroe_County,_Pennsylvania",1174315583
"Canonsburg, Pennsylvania","https://en.wikipedia.org/wiki/Canonsburg,_Pennsylvania",1175695571
"Mechanicsburg, Pennsylvania","https://en.wikipedia.org/wiki/Mechanicsburg,_Pennsylvania",1176203824
"Swissvale, Pennsylvania","https://en.wikipedia.org/wiki/Swissvale,_Pennsylvania",1171864072
"Quakertown, Pennsylvania","https://en.wikipedia.org/wiki/Quakertown,_Pennsylvania",1179230843
"North Codorus Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/North_Codorus_Township,_York_County,_Pennsylvania",1175954422
"Middletown, Dauphin County, Pennsylvania","https://en.wikipedia.org/wiki/Middletown,_Dauphin_County,_Pennsylvania",1176649417
"Carbondale, Pennsylvania","https://en.wikipedia.org/wiki/Carbondale,_Pennsylvania",1172904841
"Upper Leacock Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/Upper_Leacock_Township,_Lancaster_County,_Pennsylvania",1175374551
"East Nottingham Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/East_Nottingham_Township,_Chester_County,_Pennsylvania",1177815837
"Beaver Falls, Pennsylvania","https://en.wikipedia.org/wiki/Beaver_Falls,_Pennsylvania",1178407957
"Collingdale, Pennsylvania","https://en.wikipedia.org/wiki/Collingdale,_Pennsylvania",1166756580
"Morrisville, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/Morrisville,_Bucks_County,_Pennsylvania",1179407628
"Solebury Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/Solebury_Township,_Bucks_County,_Pennsylvania",1175379735
"Bradford, Pennsylvania","https://en.wikipedia.org/wiki/Bradford,_Pennsylvania",1180113430
"Dormont, Pennsylvania","https://en.wikipedia.org/wiki/Dormont,_Pennsylvania",1168444835
"Schuylkill Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Schuylkill_Township,_Chester_County,_Pennsylvania",1158101419
"Tobyhanna Township, Monroe County, Pennsylvania","https://en.wikipedia.org/wiki/Tobyhanna_Township,_Monroe_County,_Pennsylvania",1175377709
"Perkasie, Pennsylvania","https://en.wikipedia.org/wiki/Perkasie,_Pennsylvania",1172131697
"O'Hara Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/O%27Hara_Township,_Allegheny_County,_Pennsylvania",1175502184
"West Donegal Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/West_Donegal_Township,_Lancaster_County,_Pennsylvania",1175372182
"Doylestown, Pennsylvania","https://en.wikipedia.org/wiki/Doylestown,_Pennsylvania",1179529562
"Lewistown, Pennsylvania","https://en.wikipedia.org/wiki/Lewistown,_Pennsylvania",1176458521
"Bellevue, Pennsylvania","https://en.wikipedia.org/wiki/Bellevue,_Pennsylvania",1168300017
"Canton Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/Canton_Township,_Washington_County,_Pennsylvania",1169998665
"Lower Swatara Township, Dauphin County, Pennsylvania","https://en.wikipedia.org/wiki/Lower_Swatara_Township,_Dauphin_County,_Pennsylvania",1177807478
"Jackson Township, Lebanon County, Pennsylvania","https://en.wikipedia.org/wiki/Jackson_Township,_Lebanon_County,_Pennsylvania",1157436294
"Bushkill Township, Northampton County, Pennsylvania","https://en.wikipedia.org/wiki/Bushkill_Township,_Northampton_County,_Pennsylvania",1176777920
"Castle Shannon, Pennsylvania","https://en.wikipedia.org/wiki/Castle_Shannon,_Pennsylvania",1168301699
"Allegheny Township, Westmoreland County, Pennsylvania","https://en.wikipedia.org/wiki/Allegheny_Township,_Westmoreland_County,_Pennsylvania",1179094597
"Millersville, Pennsylvania","https://en.wikipedia.org/wiki/Millersville,_Pennsylvania",1171894965
"Pleasant Hills, Pennsylvania","https://en.wikipedia.org/wiki/Pleasant_Hills,_Pennsylvania",1169803861
"Old Forge, Lackawanna County, Pennsylvania","https://en.wikipedia.org/wiki/Old_Forge,_Lackawanna_County,_Pennsylvania",1157447674
"Upper Makefield Township, Bucks County, Pennsylvania","https://en.wikipedia.org/wiki/Upper_Makefield_Township,_Bucks_County,_Pennsylvania",1175374463
"Brighton Township, Beaver County, Pennsylvania","https://en.wikipedia.org/wiki/Brighton_Township,_Beaver_County,_Pennsylvania",1109656301
"Latrobe, Pennsylvania","https://en.wikipedia.org/wiki/Latrobe,_Pennsylvania",1171798248
"Grove City, Pennsylvania","https://en.wikipedia.org/wiki/Grove_City,_Pennsylvania",1176049563
"Southampton Township, Franklin County, Pennsylvania","https://en.wikipedia.org/wiki/Southampton_Township,_Franklin_County,_Pennsylvania",1173867869
"North Londonderry Township, Lebanon County, Pennsylvania","https://en.wikipedia.org/wiki/North_Londonderry_Township,_Lebanon_County,_Pennsylvania",1175954269
"Thornbury Township, Delaware County, Pennsylvania","https://en.wikipedia.org/wiki/Thornbury_Township,_Delaware_County,_Pennsylvania",1167682460
"Brookhaven, Pennsylvania","https://en.wikipedia.org/wiki/Brookhaven,_Pennsylvania",1167971491
"Maxatawny Township, Berks County, Pennsylvania","https://en.wikipedia.org/wiki/Maxatawny_Township,_Berks_County,_Pennsylvania",1177806731
"East Donegal Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/East_Donegal_Township,_Lancaster_County,_Pennsylvania",1177815692
"Carnegie, Pennsylvania","https://en.wikipedia.org/wiki/Carnegie,_Pennsylvania",1177213405
"West Earl Township, Lancaster County, Pennsylvania","https://en.wikipedia.org/wiki/West_Earl_Township,_Lancaster_County,_Pennsylvania",1175372159
"London Grove Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/London_Grove_Township,_Chester_County,_Pennsylvania",1167675074
"West Manheim Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/West_Manheim_Township,_York_County,_Pennsylvania",1175370759
"North Coventry Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/North_Coventry_Township,_Chester_County,_Pennsylvania",1175954124
"Downingtown, Pennsylvania","https://en.wikipedia.org/wiki/Downingtown,_Pennsylvania",1177279133
"Chartiers Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/Chartiers_Township,_Washington_County,_Pennsylvania",1104564316
"East Huntingdon Township, Westmoreland County, Pennsylvania","https://en.wikipedia.org/wiki/East_Huntingdon_Township,_Westmoreland_County,_Pennsylvania",1157357187
"Camp Hill, Pennsylvania","https://en.wikipedia.org/wiki/Camp_Hill,_Pennsylvania",1177105633
"Conshohocken, Pennsylvania","https://en.wikipedia.org/wiki/Conshohocken,_Pennsylvania",1171151970
"Wilson, Pennsylvania","https://en.wikipedia.org/wiki/Wilson,_Pennsylvania",1178238442
"White Oak, Pennsylvania","https://en.wikipedia.org/wiki/White_Oak,_Pennsylvania",1170807560
"Center Township, Butler County, Pennsylvania","https://en.wikipedia.org/wiki/Center_Township,_Butler_County,_Pennsylvania",1177153332
"Honey Brook Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Honey_Brook_Township,_Chester_County,_Pennsylvania",1167155152
"Mount Joy, Pennsylvania","https://en.wikipedia.org/wiki/Mount_Joy,_Pennsylvania",1179527358
"Kennett Township, Chester County, Pennsylvania","https://en.wikipedia.org/wiki/Kennett_Township,_Chester_County,_Pennsylvania",1167289578
"Kennedy Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/Kennedy_Township,_Allegheny_County,_Pennsylvania",1167289540
"Polk Township, Monroe County, Pennsylvania","https://en.wikipedia.org/wiki/Polk_Township,_Monroe_County,_Pennsylvania",1174316406
"Ellwood City, Pennsylvania","https://en.wikipedia.org/wiki/Ellwood_City,_Pennsylvania",1169508043
"Conewago Township, York County, Pennsylvania","https://en.wikipedia.org/wiki/Conewago_Township,_York_County,_Pennsylvania",1179092023
"Chippewa Township, Beaver County, Pennsylvania","https://en.wikipedia.org/wiki/Chippewa_Township,_Beaver_County,_Pennsylvania",1174802966
"Pittston, Pennsylvania","https://en.wikipedia.org/wiki/Pittston,_Pennsylvania",1171107611
"DuBois, Pennsylvania","https://en.wikipedia.org/wiki/DuBois,_Pennsylvania",1178026481
"North Cornwall Township, Lebanon County, Pennsylvania","https://en.wikipedia.org/wiki/North_Cornwall_Township,_Lebanon_County,_Pennsylvania",798191083
"Gettysburg, Pennsylvania","https://en.wikipedia.org/wiki/Gettysburg,_Pennsylvania",1177985298
